job_id,job_title,company_name,location,time_posted,num_applicants,description
4142448356,Data Engineer,GFT Technologies,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 weeks ago,46 applicants,"Job description:
 
Role Summary:
As a Data Engineer at GFT, you will play a pivotal role in designing, maintaining, and enhancing various analytical and operational services and infrastructure crucial for the organization's functions. You'll collaborate closely with cross-functional teams to ensure the seamless flow of data for critical decision-making processes.
Key Activities:
 
Data Infrastructure Design and Maintenance: 
Architect, maintain, and enhance analytical and operational services and infrastructure, including data lakes, databases, data pipelines, and metadata repositories, to ensure accurate and timely delivery of actionable insights.
 
Collaboration:
 Work closely with data science teams to design and implement data schemas and models, integrate new data sources with product teams, and collaborate with other data engineers to implement cutting-edge technologies in the data space.
 
Data Processing: 
Develop and optimize large-scale batch and real-time data processing systems to support the organization's growth and improvement initiatives.
 
Workflow Management:
 Utilize workflow scheduling and monitoring tools like Apache Airflow and AWS Batch to ensure efficient data processing and management.
 
Quality Assurance: 
Implement robust testing strategies to ensure the reliability and usability of data processing systems.
 
Continuous Improvement:
 Stay abreast of emerging technologies and best practices in data engineering, and propose and implement optimizations to enhance development efficiency. 
 
Required Skills:
 
3-8 years of experience as a Data Engineer.
 
Technical Expertise: Proficient in Unix environments, distributed and cloud computing, Python frameworks (e.g., pandas, pyspark), version control systems (e.g., git), and workflow scheduling tools (e.g., Apache Airflow).
 
Database Proficiency: Experience with columnar and big data databases like Athena, Redshift, Vertica, and Hive/Hadoop.
 
Cloud Services: Familiarity with AWS or other cloud services like Glue, EMR, EC2, S3, Lambda, etc.
 
Containerization: Experience with container management and orchestration tools like Docker, ECS, and Kubernetes.
 
CI/CD: Knowledge of CI/CD tools such as Jenkins, CircleCI, or AWS CodePipeline.
 
Nice-to-have requirements:
 
Programming Languages: Familiarity with JVM languages like Java or Scala.
 
Database Technologies: Experience with RDBMS (e.g., MySQL, PostgreSQL) and NoSQL databases (e.g., DynamoDB, Redis).
 
BI Tools: Exposure to enterprise BI tools like Tableau, Looker, or PowerBI.
 
Data Science Environments: Understanding of data science environments like AWS Sagemaker or Databricks.
 
Monitoring and Logging: Knowledge of log ingestion and monitoring tools like ELK stack or Datadog.
 
Data Privacy and Security: Understanding of data privacy and security tools and concepts.
 
Messaging Systems: Familiarity with distributed messaging and event streaming systems like Kafka or RabbitMQ.
 
What we offer you:
You will be working with some of the brightest people in business and technology on challenging and rewarding projects in a team of like-minded individuals. GFT prides itself on its international environment that promotes professional and cultural exchange and encourages further individual development."
4112923559,"Executive – Business Analyst, Securities (ITBA)",MoMo (M_Service),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,175 applicants,"What you will do
Define context and needs of business or organization and recommend solutions to meet the requirements and bring values to stakeholders and projects.
Analyzes, Verifies, Confirms and maintains business requirements.
Analyzes marketplace, industry, company, business trends and best practices, vendor products and services, etc.
Identifies and documents business strategies, objectives and drivers.
Calculates/estimates costs and benefits of alternative actions or solutions to establish their viability/ROI.
Collaborate with the Technical team to implement the system.
Support and provide information to Product Owner design UI/UX, Customer Journey, Customer Behavior
Support operation team.
Other related duties assigned as needed.
What you will need
University degree with quantitative/statistics coursework such as Business, Economics, Marketing, or relevant fields;
Have excellent analytical skills and problem-solving aptitude;
Good documentation and presentation skills
Modeling and Design business process
Can read and design in UML, familiar with at least one among Use-cases diagram, Activity Diagram,
State Diagram, Sequence Diagram, able to understand and design a Relation Entity Diagram.
Having experience in the securities industry is a plus.
Strong spoken and written communication skills to explain findings clearly to the internal team as well as stakeholders;
Self-learner and quickly adapt to new knowledge and technical skills;
Comfort working with a team collaboratively and independently;
Ability to query with SQL or other SQL-based platforms;
Solid technical/functional knowledge in statistics."
4166327374,Data Engineer,freeC Consulting,"Ho Chi Minh City, Vietnam",4 hours ago,,"The Data Engineer for the AI and Data Team is responsible for designing, developing, and maintaining scalable data infrastructure and pipelines. This role requires close collaboration with data scientists, AI engineers, and software developers to ensure smooth data flow and accessibility for AI and data projects.
***PLEASE NOTE BEFORE APPLYING, THIS POSITION IS 
ONSITE FULL-TIME IN DUBAI
, NOT A REMOTE JOB***
Our client will cover all expenses related to working visa, housing, and living costs in Dubai.
Salary: 
Negotiable
Job Description:
Infrastructure Management:
Design, build, and maintain robust and scalable data pipelines to manage large datasets on both on-premise and cloud platforms (e.g., AWS, GCP, Azure).
Implement and oversee data storage solutions, including databases and data lakes, to ensure data integrity and optimal performance.
Data Integration:
Integrate data from a variety of internal and external sources such as databases, APIs, flat files, and streaming data.
Maintain data consistency, quality, and reliability through comprehensive validation and transformation procedures.
ETL Development:
Design and develop ETL (Extract, Transform, Load) processes to automate data ingestion, transformation, and loading into data warehouses and lakes.
Optimize ETL workflows to enhance processing efficiency and minimize data latency.
Data Quality & Governance:
Implement data quality checks and validation protocols to guarantee data accuracy and completeness.
Establish data governance frameworks and policies to manage data lifecycle, metadata, and lineage.
Collaboration and Support:
Collaborate with data scientists, AI engineers, and developers to understand their data requirements and provide technical assistance.
Promote effective communication and coordination between the AI and data teams and other technical departments.
Continuous Improvement:
Identify and implement improvements in data infrastructure and pipeline operations.
Stay informed about the latest industry trends and advancements in data engineering and big data technologies.
Job Requirements
Education:
Bachelor’s degree in Computer Science, Engineering, Data Science, or a related discipline. A Master’s degree is an advantage.
Experience:
At least 3-5 years of experience in data engineering or a related position.
Demonstrated experience with both on-premise and cloud platforms (e.g., AWS, GCP, Azure).
Solid background in data integration, ETL development, and building data pipelines.
Experience leading the design and creation of high-performance AI and data platforms, including IDEs, permission management systems, data pipelines, code management, and model deployment solutions.
Skills:
Proficiency in scripting and programming languages such as Python, SQL, and Bash.
Strong knowledge of data storage systems and databases, including SQL, NoSQL, and data lakes.
Experience with big data technologies like Apache Spark and Hadoop.
Familiarity with CI/CD tools such as Jenkins, GitLab CI, and CircleCI.
Understanding of data engineering principles and MLOps practices.
Knowledge of security best practices in data environments.
Excellent problem-solving abilities and strong attention to detail.
Preferred Qualifications:
Experience managing on-premise Spark clusters for big data processing, with a focus on both deployment and operational usage.
What We Offer
Competitive salary package aligned with your skills, experience, and contributions.
Support with accommodation, meals, and working visa arrangements.
Holiday and New Year bonuses.
Provision of essential work equipment, including a MacBook and iPhone.
A professional, dynamic, and inclusive workplace environment.
Financial support for home visits twice a year."
4136123675,Database Engineer,Swisslog,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 days ago,29 applicants,"About Swisslog
Swisslog is shaping the future of intralogistics. As part of the KUKA Group, we are the forefront of technology that is changing the world. Serving some of the biggest and most exciting brands across the globe, we're a team working together to transform intralogistics with smart minds and fresh perspectives. With our flexible, robotics and data-driven automated solutions, we are powering the supply chain and taking the industry forward.
Are you looking for an exciting new challenge - one where you can really make a difference? Are you passionate and keen to share your expertise internationally? Step forward and discover Swisslog! We are offering a talented individual the opportunity to join our incredible team and get the most of their potential - could it be you?
Make an impact
Design, implement, and support an organization's databases and data warehouses. May include physical database design, managing and improving database performance, managing data dictionaries, running queries and data updates, and security enforcement.
Identify the most-complex business requirements using a variety of methods, such as interviews, document analysis, workshops, and workflow analysis, to express the requirements in terms of target user roles and goals.
Take overall responsibility for designing, developing, and delivering data management systems that meet organizational needs.
Approve complex database specifications, ensuring that all agreed standards and protocols are followed and data integrity is preserved. Suggest improvements for standards and protocols for database specifications.
Ensure installation and testing of complex and interrelated databases and associated products to ensure they are suitable for use and meet organization needs.
Design distribution of complex database resources and provide physical modeling and design services to tune database applications for optimum performance.
Create and maintain complex technical and/or user documentation to a high standard, and back up files to ensure instant recovery if problems occur.
Implement required security measures, and provide input on their design, monitoring performance to notify security experts of any problems.
Monitor and review performance and behaviors within area of responsibility to identify and resolve noncompliance with the organization's policies and relevant regulatory codes and codes of conduct.
Bring to the team
Degree in information technology, computer science or equivalent.
Minimum 5 years of working experience as a Database Administrator with one of the following Database: MS SQL, Oracle DB, PostgreSQL
Expertise in the development of scripts (SQL, Shell, PL/SQL)
Expertise in the following application servers: Weblogic, Wildfly and JBoss
Proficient in English with strong writing and speaking skills.
Ability to collaborate across team and department
Proactive and team player mindset and reliability
Ability to work independently and customer-oriented
Good communication skills, flexibility, and willingness to travel abroad
Independent and customer-oriented behavior as well as a high willingness to learn.
Able to provide 24x7 standby support
Our promise
Swisslog provides you with the possibility to grow while working with us to deliver a game changing mission: to shape the future of intralogistics by introducing an era of robotic and data-driven automated solutions that create exceptional customer value. We are proud of our Swiss roots, while the opportunities we offer stretch across the globe. We don't expect perfection, but we do expect Collaboration, Commitment, Clarity, and Competence (our Core Values) from all our colleagues. In return, we offer you the chance to be part of the driving force behind solutions that are shaping the future, while we are develop the leaders that will shape ours."
4127503673,AI Data Engineer,qode.world,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,25 applicants,"This is a position we're hiring on behalf of our client. They are a highly skilled & multicultural team with expertise in Cloud Computing Solutions, DevOps, and Managed Services as well as proven capabilities in the execution of advanced technologies projects.
As an 
AI Data Engineer,
 you will play a crucial role in designing and building scalable data pipelines, infrastructure, and machine learning systems to support AI-driven projects. You will collaborate closely with AI Product Managers, Data Scientists, and Software Engineers to develop AI models and solutions tailored to business needs.
Your key responsibilities will include:
Data Pipeline Development: Designing, building, and maintaining scalable data transformation, ingestion, and storage pipelines to support AI and machine learning applications
AI Model Deployment: Collaborating with data scientists and AI engineers to deploy machine learning and AI models into production environments
Infrastructure Automation: Automating AI infrastructure to streamline development workflows for data scientists and AI engineers
 Model Development & Integration: Assisting in building AI models from the ground up, transforming machine learning models into APIs, and integrating them with other systems for real-world applications
Statistical Analysis: Conducting statistical analysis to interpret model results and inform business decisions
AI Experimentation: Running experiments and tests for machine learning models and AI applications, ensuring optimal performance
Collaboration: Partnering with cross-functional teams, including electronics and robotics departments, to integrate AI solutions effectively
 System Maintenance: Monitoring and retraining systems to ensure continuous improvement and alignment with evolving business goals
Stakeholder Communication: Translating complex AI outcomes into actionable insights for business users and stakeholders
Other tasks required by CTO/ CEO
Requirements
Must-haves: 
At least 
3 years of experience
 in deploying AI models
Educational Background:
○ Bachelor's or Master's degree in Computer Science, Data Engineering, Artificial
Intelligence, or a related field.
Technical Expertise:
○ Extensive experience in building data pipelines and deploying AI/ML models into
production environments.
○ Proficiency in programming languages such as Python, Java, C++, or R.
○ Strong knowledge of statistics, calculus, and probability for algorithm development
and model evaluation.
○ Hands-on experience with machine learning frameworks like TensorFlow, PyTorch, or
Scikit-learn.
Cloud Experience:
○ Expertise in cloud services (e.g., AWS, Azure, or Google Cloud) with at least 3 years
of experience in deploying AI models.
○ Must hold a relevant cloud certification, such as AWS Certified Data Analytics,
AWS Certified Machine Learning Specialty, or equivalent.
 AI Specializations:
○ Familiarity with natural language processing, computer vision, and common AI model
architectures.
○ Experience in transforming AI models into APIs for integration with other sytems.
 Additional Skills:
○ Solid understanding of data engineering practices, including ETL, feature
engineering, and data preprocessing.
○ Ability to work collaboratively in an agile and fast-paced environment.
○ Strong problem-solving and communication skills.
○ Demonstrated ability to run AI experiments and optimize performance through
testing.
Preferred Qualifications:
○ Experience with robotics or electronics integration.
○ A track record of contributing to end-to-end AI product development.
Benefits
Competitive, affordable, and diverse benefit programs that support your total health - from a healthy body to a healthy mind.
Work with the latest cloud technologies and participate in diverse international projects;
A dynamic work environment with helpful colleagues, working with people of many nationalities;
Access to a complete set of learning platforms and continuous learning opportunities (certificates, boot camps, languages, etc.);
Private medical insurance;
Lunch voucher;
Parking account;
Well-being programs participation;
Participate in the company's training programs, AWS certification
Participate in company events and company trips;"
4127503673,AI Data Engineer,qode.world,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,25 applicants,"This is a position we're hiring on behalf of our client. They are a highly skilled & multicultural team with expertise in Cloud Computing Solutions, DevOps, and Managed Services as well as proven capabilities in the execution of advanced technologies projects.
As an 
AI Data Engineer,
 you will play a crucial role in designing and building scalable data pipelines, infrastructure, and machine learning systems to support AI-driven projects. You will collaborate closely with AI Product Managers, Data Scientists, and Software Engineers to develop AI models and solutions tailored to business needs.
Your key responsibilities will include:
Data Pipeline Development: Designing, building, and maintaining scalable data transformation, ingestion, and storage pipelines to support AI and machine learning applications
AI Model Deployment: Collaborating with data scientists and AI engineers to deploy machine learning and AI models into production environments
Infrastructure Automation: Automating AI infrastructure to streamline development workflows for data scientists and AI engineers
 Model Development & Integration: Assisting in building AI models from the ground up, transforming machine learning models into APIs, and integrating them with other systems for real-world applications
Statistical Analysis: Conducting statistical analysis to interpret model results and inform business decisions
AI Experimentation: Running experiments and tests for machine learning models and AI applications, ensuring optimal performance
Collaboration: Partnering with cross-functional teams, including electronics and robotics departments, to integrate AI solutions effectively
 System Maintenance: Monitoring and retraining systems to ensure continuous improvement and alignment with evolving business goals
Stakeholder Communication: Translating complex AI outcomes into actionable insights for business users and stakeholders
Other tasks required by CTO/ CEO
Requirements
Must-haves: 
At least 
3 years of experience
 in deploying AI models
Educational Background:
○ Bachelor's or Master's degree in Computer Science, Data Engineering, Artificial
Intelligence, or a related field.
Technical Expertise:
○ Extensive experience in building data pipelines and deploying AI/ML models into
production environments.
○ Proficiency in programming languages such as Python, Java, C++, or R.
○ Strong knowledge of statistics, calculus, and probability for algorithm development
and model evaluation.
○ Hands-on experience with machine learning frameworks like TensorFlow, PyTorch, or
Scikit-learn.
Cloud Experience:
○ Expertise in cloud services (e.g., AWS, Azure, or Google Cloud) with at least 3 years
of experience in deploying AI models.
○ Must hold a relevant cloud certification, such as AWS Certified Data Analytics,
AWS Certified Machine Learning Specialty, or equivalent.
 AI Specializations:
○ Familiarity with natural language processing, computer vision, and common AI model
architectures.
○ Experience in transforming AI models into APIs for integration with other sytems.
 Additional Skills:
○ Solid understanding of data engineering practices, including ETL, feature
engineering, and data preprocessing.
○ Ability to work collaboratively in an agile and fast-paced environment.
○ Strong problem-solving and communication skills.
○ Demonstrated ability to run AI experiments and optimize performance through
testing.
Preferred Qualifications:
○ Experience with robotics or electronics integration.
○ A track record of contributing to end-to-end AI product development.
Benefits
Competitive, affordable, and diverse benefit programs that support your total health - from a healthy body to a healthy mind.
Work with the latest cloud technologies and participate in diverse international projects;
A dynamic work environment with helpful colleagues, working with people of many nationalities;
Access to a complete set of learning platforms and continuous learning opportunities (certificates, boot camps, languages, etc.);
Private medical insurance;
Lunch voucher;
Parking account;
Well-being programs participation;
Participate in the company's training programs, AWS certification
Participate in company events and company trips;"
4165022945,"Data Engineer (5+YoE, Basic EN)",FPT Software,"Ho Chi Minh City, Vietnam",1 day ago,,"Position : Data engineer (5+ YoE , Basic EN)
Location : District 7, HCM
Responsibilities
Databricks Platform Engineering:
Design, implement, and optimize scalable data pipelines on 
Databricks
 to process and analyze high-volume retail data.
Utilize 
Delta Lake
, 
Apache Spark,SQL 
, and Databricks’ features to ensure efficient data transformation, processing, and storage.
Create and manage workflows that integrate various retail data sources into a unified data architecture.
Retailing Domain Expertise Application:
Apply deep knowledge of the retail industry to develop solutions that optimize key business processes like 
demand forecasting, demand allocation
, 
pricing optimization
, 
inventory management
, and 
customer behavior analysis
.
Leverage historical sales data, customer interaction data, and product catalog data to develop actionable insights for retail operations.
Collaborate with stakeholders to ensure data pipelines are aligned with retail business goals and help drive 
data-driven decision-making
.
Data Integration & Processing:
Integrate and harmonize data from diverse sources such as transactional systems, inventory management tools, customer behavior platforms, and third-party retail data APIs.
Ensure seamless data flow and timely delivery of information for 
business intelligence
 (BI) tools and 
machine learning models
.
Data Modeling for retailing 
Data warehouse 
Qualifications
Experience:
Minimum of 3-5+ years of experience in data engineering, with a focus on the 
retail domain
 (e.g., working with retail data such as sales transactions, customer data, inventory systems).
Proven experience with 
Databricks
 and its ecosystem (Delta Lake, Apache Spark, Databricks notebooks) for building scalable data pipelines.
Strong experience with 
cloud platforms
 (AWS, Azure, or GCP) and their associated data tools for processing and storing retail data.
Hands-on experience with 
SQL
, 
Python
, and 
Scala
 for building and optimizing data pipelines.
Knowledge of 
retail business concepts
 such as demand forecasting, customer segmentation, pricing optimization, inventory management, and omni-channel analytics.
Technical Skills:
Expertise in building and optimizing 
ETL
 workflows using Databricks and Spark for big data processing.
Solid understanding of 
data storage technologies
 such as 
S3
, 
Azure Data Lake Storage (ADLS)
, or 
Google Cloud Storage
 for large-scale retail data.
Knowledge of 
data warehousing
 tools and technologies like 
Snowflake
, 
BigQuery
, or 
Redshift
 is a plus.
Familiarity with 
retail-specific analytical models
, such as sales trend analysis, predictive inventory models, and price elasticity models.
Preferred Qualifications:
Experience integrating 
machine learning models
 into retail data pipelines for predictive analysis.
Familiarity with 
CI/CD
 practices for data pipeline deployment, including version control using tools like 
Git
.
Previous exposure to 
business intelligence (BI)
 tools such as 
Tableau
, 
Power BI
, or 
Looker
, and how they relate to retail-specific analytics.
---------------------------------------------
Contact via 
Mail : Thuthm1@fpt.com
Zalo : 0522930490"
4142304137,Site Analysis Executive,Highlands Coffee®,"Ho Chi Minh City, Vietnam",3 weeks ago,61 applicants,"Brief summary of job profile:
Responsible for studying and analysing relevant information & data to identify optimal market opportunities, trade areas, sites, & investments, ensuring that the team makes the right decision regarding location selection.
Key Accountabilities:
Market Research & Analysis
Conduct comprehensive research, gather data about markets, trade areas, sites, and investments to find out potential locations.
Conduct location analysis & provide proposals to support HOD/Team to make informed decisions regarding location selection.
Utilize various analytical tools and methodologies to assess and compare potential locations based on predetermined criteria.
Store Performance Review
Conduct NSO/ store performance analysis vs. the target on a yearly basis.
Analyze financial and operational data to assess NSO performance, identify areas for improvement, and provide recommendations for optimization
Data & Reporting
Complete market reports & potential trade areas of assigned areas. 
Ensure accurate and timely reporting of site analysis results to support decision-making processes.
Update Store Analog Data.
Job Requirements:
Bachelor's degree in Management Information Systems/ Data Analysis/ Business Administration/ Finance or a related field.
From 1 to 2 years of experience in a similar role, preferably in the food & beverage/ retail industry.
Retail Real Estate 
Market Research 
Data Analyst 
Finance Analyst
Skills (Ability to):
Logical thinking
Good analytical skills
Good Negotiation & Communications skills
Problem Solving, Organization
Good attention to detail."
4117374701,Senior Customer Service Data Analyst,Ninja Van,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,,"Công việc chính
Planning & Reporting (70%)
Tổng hợp, phân tích và báo cáo dữ liệu của các kênh như CS, SS, KS, SSM
Theo dõi và phân tích dữ liệu khách hàng và các báo cáo của phòng CE
Cung cấp các thông tin hữu ích cho quản lý
Hỗ trợ quản lý các báo cáo và các dashboards của CE
Quality Assurance (20%)
Hỗ trợ theo dõi và đánh giá hiệu quả của các bộ phận thuộc phòng CE
Góp phần xây dựng kế hoạch tăng sự hài lòng khách hàng
Other tasks (10%): Xử lý các nhiệm vụ khác được giao từ Quản lý
Yêu cầu
Tốt nghiệp Cử nhân trở lên
2-3 năm kinh nghiệm trong việc phân tích báo cáo trong lĩnh vực chăm sóc khách hàng hoặc vận hành của công ty Logistics
Thành thạo Excel & SQL & Python; 
Thành thạo các công cụ trực quan hóa dữ liệu là một lợi thế
Tư duy phản biện, hướng đến kết quả & thái độ có thể làm được.
Có thể làm các công việc khác nhau và quản lý được thời gian
Kỹ năng giao tiếp và soạn thảo văn bản thành thạo; kỹ năng thuyết trình tốt
Tiếng Anh khá
Phúc lợi
Phúc lợi:
Thu nhập hấp dẫn, cạnh tranh so với thị trường
Tết bonus, review lương 1 năm/ lần
Thưởng hiệu suất công việc 1 năm/ lần (1 - 4 tháng lương)
Đóng BHXH BHYT BHTN đầy đủ
12 ngày phép năm, 5 ngày phép bệnh được trả full lương
Year End Party, Townhall toàn quốc mỗi năm
Du lich, nghỉ mát cùng công ty hằng năm
Các hoạt động team building hấp dẫn, hoạt động gắn kết nội bộ thường xuyên
Được công ty trang bị laptop
Đào Tạo Và Phát Triển
Tham gia các khóa đào tạo nội bộ: online/offline
Cơ hội phát triển lên những vị trí cao hơn: Senior, Trưởng nhóm, Quản lý ...
Môi trường làm việc & Đồng nghiệp:
Lãnh đạo cấp cao cởi mở, tôn trọng, lắng nghe và tạo điều kiện phát triển
Môi trường làm việc trẻ trung năng động
Phạm vi công việc lớn, công ty scale hơn 6000 nhân sự, công ty có hoạt động trải dài trên 63 tỉnh thành/phố
Thông Báo Xử Lý Dữ Liệu Cá Nhân Của Ứng Viên
Bằng việc điền và gửi (submit) thông tin cá nhân của bạn vào biểu mẫu này, bạn xác nhận thông tin mà bạn cung cấp là chính xác. Bạn đồng ý và cho phép Công ty TNHH Nin Sing Logistics (“Ninja Van”) thu thập, xử lý và tiết lộ thông tin cá nhân mà bạn đã cung cấp theo các quy định của Chính sách bảo mật/ Thông báo xử lý dữ liệu cá nhân của Ninja Van tại https://www.ninjavan.co/files/vi-vn/personal-data-processing-notice.pdf 
(Bạn có quyền cập nhật, điều chỉnh, xóa, rút lại sự đồng ý và các quyền khác của chủ thể dữ liệu. Để thực hiện các quyền này, bạn vui lòng gửi yêu cầu đến địa chỉ email vn-privacy@ninjavan.co.)"
4161467250,"Marketing Solutions Growth & Insights Analyst - Business Development, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",5 days ago,,"Job Description
Perform extensive quantitative analysis together with qualitative information to provide useful insights and recommendations on driving seller growth, including sellers’ investment, adoption, activeness on Marketing Solutions products (Facebook ads, Google ads with Shopee, etc.)
Prepare comprehensive reports and presentations that effectively communicate key findings and recommendations to stakeholders/ team leads.
Collaborate with cross-functional teams to understand business objectives and provide analytical support in achieving those goals.
Conduct research and gather market intelligence to stay informed about industry trends and competitive landscapes.
Develop and maintain data models, dashboards, and visualizations to facilitate data-driven decision-making.
Identify and propose improvements to existing processes, methodologies, and tools to enhance analytical capabilities.
Requirements
Minimum 3 years working experience preferably in Business Analytics/ Data Analytics.
Strong analytical thinking and problem-solving skills, with the ability to translate complex data into actionable insights.
Excellent communication skills, both written and verbal, with the ability to present findings to non-technical stakeholders.
Diploma/ Bachelor’s degree in any field is required.
Proficient in Microsoft Office Products (Excel, PowerPoint, Word).
Experienced in SQL, Google Data Studio.
Good team player, positive attitude and eager to learn; can handle and perform with deadlines and fast-paced working.
Proficient in English."
4151219623,"Manager, Data Science",NielsenIQ,Ho Chi Minh City Metropolitan Area,2 weeks ago,,"Company Description
NIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View(TM).
Job Description
As the world's largest research organization, Nielsen IQ is powered by talented creative scientists. Our Data Scientist Business Leaders come from diverse disciplines such as statistics, research methodology, mathematics, psychology, business, engineering, physics and demography. These professionals drive innovation, new product ideation, develops complex analysis and delivery of data insights to measure what consumers buy.
Responsibilities
Own Data Science solutions for client requests and provide initial recommendations for complex client raised issues
Support Internal and External Clients with the understanding of Data Science design and methodology
Accompanied senior leaders meet with clients to understand business needs and help offer innovative solutions
Work on creating new solutions use cases, proof of concept and prototypes by exploring diverse data sets using tools such as python/r
Understand Nielsen products and services to suggest new solutions for client challenges
Collaborate with other Data Science team units
Automate and develop solutions for existing processes
Innovate and create out of the box solutions by leveraging large and diverse data sets and state of the art technologies
Qualifications
About you
You’ve dabbled in data. You’ve perused Python. And you have the communication chops to translate it all into conversation or presentations. While you’ve worked with global cross-functional teams, you can also put your head down and focus on independent projects. Seeing the big picture takes attention to detail. You know what’s happening in big data and you’re ready to influence what’s next.
Qualifications
Professionals with degrees in Maths, Data Science, Statistics, or related fields involving statistical analysis of large data sets
5+ years of experience in market research or relevant field
Solid understanding of CPG/FMCG Industry and Retail market impact on client’s business within the market
Soft skills qualifications
Passionate about innovation and technology
Experienced connecting with stakeholders and clients proactively, finding ways to link client's needs with the business
Innovative mindset, creativity, thinking out-of-the-box
Good ability to effectively convey complex concepts to non-experts
Strong Problem-Solving skills
Intellectual curiosity and persistence to find answers to questions
Great collaborative and interpersonal skills to communicate at all levels
Ability to set priorities
Good leadership skills
Business acumen, consultative skills and empathy for clients
Great command of written and spoken English
Eager to continuously learn and adapt to changing technologies and tools
Good ability to make decisions and successfully manage multiple assignments concurrently in a highpressure environment
Analytical and Technical skills:
Solid understanding of Statistics
Strong aptitude for data analysis
Solid critical/ logic thinking
Business acumen, finance and budgeting knowledge
Experienced in data visualization tools (e.g. Spotfire, Tableau, etc) and mapping tools
Experienced with programming languages such as Python and R
Good to Have
Familiar with Nielsen systems/products. (for internal-it is required)
Familiar with Machine Learning
Working knowledge with data visualization tools (e.g., Spotfire, Tableau, etc) and mapping tools
Working experience with contemporary database systems
Familiarity with marketing analytics, including designing experiment and consumer behavior analysis
Familiar with Project Management 
Experience in leading people will be added advantage
Additional Information
Benefits:
 Exciting work environment that brings people together
 Use the latest digital technologies
 Ongoing trainings to support your development
 Opportunities for personal and professional growth
 Great compensation and bonus scheme linked to individual performance and company results
 Hybrid work
Our Benefits
Flexible working environment
Volunteer time off
LinkedIn Learning
Employee-Assistance-Program (EAP)
About NIQ
NIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View™. NIQ is an Advent International portfolio company with operations in 100+ markets, covering more than 90% of the world’s population.
For more information, visit NIQ.com
Want to keep up with our latest updates?
Follow us on: LinkedIn | Instagram | Twitter | Facebook
Our commitment to Diversity, Equity, and Inclusion
NIQ is committed to reflecting the diversity of the clients, communities, and markets we measure within our own workforce. We exist to count everyone and are on a mission to systematically embed inclusion and diversity into all aspects of our workforce, measurement, and products. We enthusiastically invite candidates who share that mission to join us. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class. Our global non-discrimination policy covers these protected classes in every market in which we do business worldwide. Learn more about how we are driving diversity and inclusion in everything we do by visiting the NIQ News Center: https://nielseniq.com/global/en/news-center/diversity-inclusion"
